Time,Energy delta[Wh],GHI,temperature,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_condition,hour,month
15-01-2017 13:15,60,7.2,0,1012,96,2.6,0,0.13,65,1,375,480,0.78,5,13,1
15-01-2017 13:30,62,5,0,1012,96,2.6,0,0.13,65,1,390,480,0.81,5,13,1
15-01-2017 13:45,53,3.4,0,1012,96,2.6,0,0.13,65,1,405,480,0.84,5,13,1
15-01-2017 14:00,44,3.1,-0.1,1013,95,2.7,0,0.14,55,1,420,480,0.88,5,14,1
15-01-2017 14:15,28,9,-0.1,1013,95,2.7,0,0.14,55,1,435,480,0.91,5,14,1
15-01-2017 14:30,9,6.9,-0.1,1013,95,2.7,0,0.14,55,1,450,480,0.94,5,14,1
15-01-2017 14:45,0,2.2,-0.1,1013,95,2.7,0,0.14,55,1,465,480,0.97,5,14,1
15-01-2017 15:00,0,0,-0.2,1014,93,3,0,0,53,1,480,480,1,3,15,1
15-01-2017 15:15,0,0,-0.2,1014,93,3,0,0,53,0,0,480,0,3,15,1
15-01-2017 15:30,0,0,-0.2,1014,93,3,0,0,53,0,0,480,0,3,15,1
15-01-2017 15:45,0,0,-0.2,1014,93,3,0,0,53,0,0,480,0,3,15,1
15-01-2017 16:00,0,0,-0.2,1015,93,3.2,0,0,58,0,0,480,0,3,16,1
15-01-2017 16:15,0,0,-0.2,1015,93,3.2,0,0,58,0,0,480,0,3,16,1
15-01-2017 16:30,0,0,-0.2,1015,93,3.2,0,0,58,0,0,480,0,3,16,1
15-01-2017 16:45,0,0,-0.2,1015,93,3.2,0,0,58,0,0,480,0,3,16,1
15-01-2017 17:00,0,0,-0.2,1016,93,3.2,0,0,61,0,0,480,0,3,17,1
15-01-2017 17:15,0,0,-0.2,1016,93,3.2,0,0,61,0,0,480,0,3,17,1
15-01-2017 17:30,0,0,-0.2,1016,93,3.2,0,0,61,0,0,480,0,3,17,1
15-01-2017 17:45,0,0,-0.2,1016,93,3.2,0,0,61,0,0,480,0,3,17,1
15-01-2017 18:00,0,0,-0.4,1016,92,2.9,0,0,56,0,0,480,0,3,18,1
15-01-2017 18:15,0,0,-0.4,1016,92,2.9,0,0,56,0,0,480,0,3,18,1
15-01-2017 18:30,0,0,-0.4,1016,92,2.9,0,0,56,0,0,480,0,3,18,1
15-01-2017 18:45,0,0,-0.4,1016,92,2.9,0,0,56,0,0,480,0,3,18,1
15-01-2017 19:00,0,0,-0.4,1017,91,2.7,0,0,66,0,0,480,0,3,19,1
15-01-2017 19:15,0,0,-0.4,1017,91,2.7,0,0,66,0,0,480,0,3,19,1
15-01-2017 19:30,0,0,-0.4,1017,91,2.7,0,0,66,0,0,480,0,3,19,1
15-01-2017 19:45,0,0,-0.4,1017,91,2.7,0,0,66,0,0,480,0,3,19,1
15-01-2017 20:00,0,0,-0.4,1018,91,2.4,0,0,70,0,0,480,0,3,20,1
15-01-2017 20:15,0,0,-0.4,1018,91,2.4,0,0,70,0,0,480,0,3,20,1
15-01-2017 20:30,0,0,-0.4,1018,91,2.4,0,0,70,0,0,480,0,3,20,1
15-01-2017 20:45,0,0,-0.4,1018,91,2.4,0,0,70,0,0,480,0,3,20,1
15-01-2017 21:00,0,0,-0.2,1018,92,2.1,0,0,69,0,0,480,0,3,21,1
15-01-2017 21:15,0,0,-0.2,1018,92,2.1,0,0,69,0,0,480,0,3,21,1
15-01-2017 21:30,0,0,-0.2,1018,92,2.1,0,0,69,0,0,480,0,3,21,1
15-01-2017 21:45,0,0,-0.2,1018,92,2.1,0,0,69,0,0,480,0,3,21,1
15-01-2017 22:00,0,0,-0.2,1019,92,2.5,0,0,60,0,0,480,0,3,22,1
15-01-2017 22:15,0,0,-0.2,1019,92,2.5,0,0,60,0,0,480,0,3,22,1
15-01-2017 22:30,0,0,-0.2,1019,92,2.5,0,0,60,0,0,480,0,3,22,1
15-01-2017 22:45,0,0,-0.2,1019,92,2.5,0,0,60,0,0,480,0,3,22,1
15-01-2017 23:00,0,0,-1.2,1019,92,2.7,0,0,57,0,0,480,0,3,23,1
15-01-2017 23:15,0,0,-1.2,1019,92,2.7,0,0,57,0,0,480,0,3,23,1
15-01-2017 23:30,0,0,-1.2,1019,92,2.7,0,0,57,0,0,480,0,3,23,1
15-01-2017 23:45,0,0,-1.2,1019,92,2.7,0,0,57,0,0,480,0,3,23,1
16-01-2017 00:00,0,0,-2.1,1019,92,2.6,0,0,57,0,0,495,0,3,0,1
16-01-2017 00:15,0,0,-2.1,1019,92,2.6,0,0,57,0,0,495,0,3,0,1
16-01-2017 00:30,0,0,-2.1,1019,92,2.6,0,0,57,0,0,495,0,3,0,1
16-01-2017 00:45,0,0,-2.1,1019,92,2.6,0,0,57,0,0,495,0,3,0,1
16-01-2017 01:00,0,0,-3.4,1020,92,2.7,0,0,45,0,0,495,0,2,1,1
16-01-2017 01:15,0,0,-3.4,1020,92,2.7,0,0,45,0,0,495,0,2,1,1
16-01-2017 01:30,0,0,-3.4,1020,92,2.7,0,0,45,0,0,495,0,2,1,1
16-01-2017 01:45,0,0,-3.4,1020,92,2.7,0,0,45,0,0,495,0,2,1,1
16-01-2017 02:00,0,0,-5.1,1020,92,2.7,0,0,50,0,0,495,0,2,2,1
16-01-2017 02:15,0,0,-5.1,1020,92,2.7,0,0,50,0,0,495,0,2,2,1
16-01-2017 02:30,0,0,-5.1,1020,92,2.7,0,0,50,0,0,495,0,2,2,1
16-01-2017 02:45,0,0,-5.1,1020,92,2.7,0,0,50,0,0,495,0,2,2,1
16-01-2017 03:00,0,0,-6.6,1021,92,2.7,0,0,67,0,0,495,0,3,3,1
16-01-2017 03:15,0,0,-6.6,1021,92,2.7,0,0,67,0,0,495,0,3,3,1
16-01-2017 03:30,0,0,-6.6,1021,92,2.7,0,0,67,0,0,495,0,3,3,1
16-01-2017 03:45,0,0,-6.6,1021,92,2.7,0,0,67,0,0,495,0,3,3,1
16-01-2017 04:00,0,0,-5.9,1021,92,2.5,0,0,73,0,0,495,0,3,4,1
16-01-2017 04:15,0,0,-5.9,1021,92,2.5,0,0,73,0,0,495,0,3,4,1
16-01-2017 04:30,0,0,-5.9,1021,92,2.5,0,0,73,0,0,495,0,3,4,1
16-01-2017 04:45,0,0,-5.9,1021,92,2.5,0,0,73,0,0,495,0,3,4,1
16-01-2017 05:00,0,0,-6.5,1021,92,2.3,0,0,60,0,0,495,0,3,5,1
16-01-2017 05:15,0,0,-6.5,1021,92,2.3,0,0,60,0,0,495,0,3,5,1
16-01-2017 05:30,0,0,-6.5,1021,92,2.3,0,0,60,0,0,495,0,3,5,1
16-01-2017 05:45,0,0,-6.5,1021,92,2.3,0,0,60,0,0,495,0,3,5,1
16-01-2017 06:00,0,0,-7,1022,93,2,0,0,59,0,0,495,0,3,6,1
16-01-2017 06:15,0,0,-7,1022,93,2,0,0,59,0,0,495,0,3,6,1
16-01-2017 06:30,0,0,-7,1022,93,2,0,0,59,0,0,495,0,3,6,1
16-01-2017 06:45,0,0,-7,1022,93,2,0,0,59,0,0,495,0,3,6,1
16-01-2017 07:00,0,0,-7.5,1022,94,2.1,0,0,36,1,15,495,0.03,2,7,1
16-01-2017 07:15,0,2,-7.5,1022,94,2.1,0,0,36,1,30,495,0.06,2,7,1
16-01-2017 07:30,0,6.7,-7.5,1022,94,2.1,0,0,36,1,45,495,0.09,2,7,1
16-01-2017 07:45,25,12.6,-7.5,1022,94,2.1,0,0,36,1,60,495,0.12,2,7,1
16-01-2017 08:00,82,19,-7.2,1023,94,2.4,0,0,52,1,75,495,0.15,3,8,1
16-01-2017 08:15,173,25.4,-7.2,1023,94,2.4,0,0,52,1,90,495,0.18,3,8,1
16-01-2017 08:30,230,31.7,-7.2,1023,94,2.4,0,0,52,1,105,495,0.21,3,8,1
16-01-2017 08:45,260,36.8,-7.2,1023,94,2.4,0,0,52,1,120,495,0.24,3,8,1
16-01-2017 09:00,280,16.1,-5.9,1023,94,2.4,0,0,71,1,135,495,0.27,3,9,1
16-01-2017 09:15,308,5.2,-5.9,1023,94,2.4,0,0,71,1,150,495,0.3,3,9,1
16-01-2017 09:30,445,5.7,-5.9,1023,94,2.4,0,0,71,1,165,495,0.33,3,9,1
16-01-2017 09:45,222,6,-5.9,1023,94,2.4,0,0,71,1,180,495,0.36,3,9,1
16-01-2017 10:00,160,6.2,-3.5,1024,91,3.1,0,0,57,1,195,495,0.39,3,10,1
16-01-2017 10:15,86,7,-3.5,1024,91,3.1,0,0,57,1,210,495,0.42,3,10,1
16-01-2017 10:30,135,25.1,-3.5,1024,91,3.1,0,0,57,1,225,495,0.45,3,10,1
16-01-2017 10:45,290,48,-3.5,1024,91,3.1,0,0,57,1,240,495,0.48,3,10,1
16-01-2017 11:00,897,58.4,-2.5,1024,90,2.7,0,0,52,1,255,495,0.52,3,11,1
16-01-2017 11:15,1622,49.3,-2.5,1024,90,2.7,0,0,52,1,270,495,0.55,3,11,1
16-01-2017 11:30,2480,56.6,-2.5,1024,90,2.7,0,0,52,1,285,495,0.58,3,11,1
16-01-2017 11:45,2894,34.6,-2.5,1024,90,2.7,0,0,52,1,300,495,0.61,3,11,1
16-01-2017 12:00,2961,40,-1.4,1024,89,2.4,0,0,39,1,315,495,0.64,2,12,1
16-01-2017 12:15,2749,36.9,-1.4,1024,89,2.4,0,0,39,1,330,495,0.67,2,12,1
16-01-2017 12:30,2536,18,-1.4,1024,89,2.4,0,0,39,1,345,495,0.7,2,12,1
16-01-2017 12:45,888,35.9,-1.4,1024,89,2.4,0,0,39,1,360,495,0.73,2,12,1
16-01-2017 13:00,805,28.5,-0.7,1024,89,2,0,0.21,31,1,375,495,0.76,5,13,1
16-01-2017 13:15,679,9.2,-0.7,1024,89,2,0,0.21,31,1,390,495,0.79,5,13,1
16-01-2017 13:30,865,3.9,-0.7,1024,89,2,0,0.21,31,1,405,495,0.82,5,13,1
16-01-2017 13:45,570,3.4,-0.7,1024,89,2,0,0.21,31,1,420,495,0.85,5,13,1
16-01-2017 14:00,276,3.2,-1,1025,88,1.9,0,0,24,1,435,495,0.88,2,14,1
16-01-2017 14:15,153,9.6,-1,1025,88,1.9,0,0,24,1,450,495,0.91,2,14,1
16-01-2017 14:30,153,7.5,-1,1025,88,1.9,0,0,24,1,465,495,0.94,2,14,1
16-01-2017 14:45,60,2.7,-1,1025,88,1.9,0,0,24,1,480,495,0.97,2,14,1
16-01-2017 15:00,10,0.1,-1.2,1025,90,2.3,0,0,23,1,495,495,1,2,15,1
16-01-2017 15:15,0,0,-1.2,1025,90,2.3,0,0,23,0,0,495,0,2,15,1
16-01-2017 15:30,0,0,-1.2,1025,90,2.3,0,0,23,0,0,495,0,2,15,1
16-01-2017 15:45,0,0,-1.2,1025,90,2.3,0,0,23,0,0,495,0,2,15,1
16-01-2017 16:00,0,0,-1.2,1026,92,2.2,0,0,36,0,0,495,0,2,16,1
16-01-2017 16:15,0,0,-1.2,1026,92,2.2,0,0,36,0,0,495,0,2,16,1
16-01-2017 16:30,0,0,-1.2,1026,92,2.2,0,0,36,0,0,495,0,2,16,1
16-01-2017 16:45,0,0,-1.2,1026,92,2.2,0,0,36,0,0,495,0,2,16,1
16-01-2017 17:00,0,0,-1.1,1026,93,2.3,0,0,52,0,0,495,0,3,17,1
16-01-2017 17:15,0,0,-1.1,1026,93,2.3,0,0,52,0,0,495,0,3,17,1
16-01-2017 17:30,0,0,-1.1,1026,93,2.3,0,0,52,0,0,495,0,3,17,1
16-01-2017 17:45,0,0,-1.1,1026,93,2.3,0,0,52,0,0,495,0,3,17,1
16-01-2017 18:00,0,0,-1.3,1027,93,2.2,0,0,79,0,0,495,0,3,18,1
16-01-2017 18:15,0,0,-1.3,1027,93,2.2,0,0,79,0,0,495,0,3,18,1
16-01-2017 18:30,0,0,-1.3,1027,93,2.2,0,0,79,0,0,495,0,3,18,1
16-01-2017 18:45,0,0,-1.3,1027,93,2.2,0,0,79,0,0,495,0,3,18,1
16-01-2017 19:00,0,0,-1.4,1028,93,2.2,0,0,86,0,0,495,0,4,19,1
16-01-2017 19:15,0,0,-1.4,1028,93,2.2,0,0,86,0,0,495,0,4,19,1
16-01-2017 19:30,0,0,-1.4,1028,93,2.2,0,0,86,0,0,495,0,4,19,1
16-01-2017 19:45,0,0,-1.4,1028,93,2.2,0,0,86,0,0,495,0,4,19,1
16-01-2017 20:00,0,0,-2.5,1029,92,2.2,0,0,81,0,0,495,0,3,20,1
16-01-2017 20:15,0,0,-2.5,1029,92,2.2,0,0,81,0,0,495,0,3,20,1
16-01-2017 20:30,0,0,-2.5,1029,92,2.2,0,0,81,0,0,495,0,3,20,1
16-01-2017 20:45,0,0,-2.5,1029,92,2.2,0,0,81,0,0,495,0,3,20,1
16-01-2017 21:00,0,0,-3.6,1029,93,2,0,0,82,0,0,495,0,3,21,1
16-01-2017 21:15,0,0,-3.6,1029,93,2,0,0,82,0,0,495,0,3,21,1
16-01-2017 21:30,0,0,-3.6,1029,93,2,0,0,82,0,0,495,0,3,21,1
16-01-2017 21:45,0,0,-3.6,1029,93,2,0,0,82,0,0,495,0,3,21,1
16-01-2017 22:00,0,0,-5.7,1030,92,1.9,0,0,90,0,0,495,0,4,22,1
16-01-2017 22:15,0,0,-5.7,1030,92,1.9,0,0,90,0,0,495,0,4,22,1
16-01-2017 22:30,0,0,-5.7,1030,92,1.9,0,0,90,0,0,495,0,4,22,1
16-01-2017 22:45,0,0,-5.7,1030,92,1.9,0,0,90,0,0,495,0,4,22,1
16-01-2017 23:00,0,0,-5.6,1030,93,1.8,0,0,90,0,0,495,0,4,23,1
16-01-2017 23:15,0,0,-5.6,1030,93,1.8,0,0,90,0,0,495,0,4,23,1
16-01-2017 23:30,0,0,-5.6,1030,93,1.8,0,0,90,0,0,495,0,4,23,1
16-01-2017 23:45,0,0,-5.6,1030,93,1.8,0,0,90,0,0,495,0,4,23,1
17-01-2017 00:00,0,0,-5.7,1031,95,2.3,0,0,80,0,0,495,0,3,0,1
17-01-2017 00:15,0,0,-5.7,1031,95,2.3,0,0,80,0,0,495,0,3,0,1
17-01-2017 00:30,0,0,-5.7,1031,95,2.3,0,0,80,0,0,495,0,3,0,1
17-01-2017 00:45,0,0,-5.7,1031,95,2.3,0,0,80,0,0,495,0,3,0,1
17-01-2017 01:00,0,0,-5,1031,94,1.9,0,0,91,0,0,495,0,4,1,1
17-01-2017 01:15,0,0,-5,1031,94,1.9,0,0,91,0,0,495,0,4,1,1
17-01-2017 01:30,0,0,-5,1031,94,1.9,0,0,91,0,0,495,0,4,1,1
17-01-2017 01:45,0,0,-5,1031,94,1.9,0,0,91,0,0,495,0,4,1,1
17-01-2017 02:00,0,0,-5,1032,95,1.9,0,0,94,0,0,495,0,4,2,1
17-01-2017 02:15,0,0,-5,1032,95,1.9,0,0,94,0,0,495,0,4,2,1
17-01-2017 02:30,0,0,-5,1032,95,1.9,0,0,94,0,0,495,0,4,2,1
17-01-2017 02:45,0,0,-5,1032,95,1.9,0,0,94,0,0,495,0,4,2,1
17-01-2017 03:00,0,0,-5.2,1032,95,2.1,0,0,93,0,0,495,0,4,3,1
17-01-2017 03:15,0,0,-5.2,1032,95,2.1,0,0,93,0,0,495,0,4,3,1
17-01-2017 03:30,0,0,-5.2,1032,95,2.1,0,0,93,0,0,495,0,4,3,1
17-01-2017 03:45,0,0,-5.2,1032,95,2.1,0,0,93,0,0,495,0,4,3,1
17-01-2017 04:00,0,0,-5.6,1032,97,2,0,0,88,0,0,495,0,4,4,1
17-01-2017 04:15,0,0,-5.6,1032,97,2,0,0,88,0,0,495,0,4,4,1
17-01-2017 04:30,0,0,-5.6,1032,97,2,0,0,88,0,0,495,0,4,4,1
17-01-2017 04:45,0,0,-5.6,1032,97,2,0,0,88,0,0,495,0,4,4,1
17-01-2017 05:00,0,0,-5.8,1033,98,1.8,0,0,80,0,0,495,0,3,5,1
17-01-2017 05:15,0,0,-5.8,1033,98,1.8,0,0,80,0,0,495,0,3,5,1
17-01-2017 05:30,0,0,-5.8,1033,98,1.8,0,0,80,0,0,495,0,3,5,1
17-01-2017 05:45,0,0,-5.8,1033,98,1.8,0,0,80,0,0,495,0,3,5,1
17-01-2017 06:00,0,0,-5.9,1034,98,1.7,0,0,87,0,0,495,0,4,6,1
17-01-2017 06:15,0,0,-5.9,1034,98,1.7,0,0,87,0,0,495,0,4,6,1
17-01-2017 06:30,0,0,-5.9,1034,98,1.7,0,0,87,0,0,495,0,4,6,1
17-01-2017 06:45,0,0,-5.9,1034,98,1.7,0,0,87,0,0,495,0,4,6,1
17-01-2017 07:00,0,0,-5.7,1034,98,1.7,0,0,87,1,15,495,0.03,4,7,1
17-01-2017 07:15,15,2.5,-5.7,1034,98,1.7,0,0,87,1,30,495,0.06,4,7,1
17-01-2017 07:30,49,7.9,-5.7,1034,98,1.7,0,0,87,1,45,495,0.09,4,7,1
17-01-2017 07:45,89,13.8,-5.7,1034,98,1.7,0,0,87,1,60,495,0.12,4,7,1
17-01-2017 08:00,148,8.2,-5.6,1035,97,1.2,0,0,81,1,75,495,0.15,3,8,1
17-01-2017 08:15,202,8.3,-5.6,1035,97,1.2,0,0,81,1,90,495,0.18,3,8,1
17-01-2017 08:30,300,11.6,-5.6,1035,97,1.2,0,0,81,1,105,495,0.21,3,8,1
17-01-2017 08:45,426,15.4,-5.6,1035,97,1.2,0,0,81,1,120,495,0.24,3,8,1
17-01-2017 09:00,496,14.2,-4.4,1036,97,0.6,0,0,69,1,135,495,0.27,3,9,1
17-01-2017 09:15,540,13.3,-4.4,1036,97,0.6,0,0,69,1,150,495,0.3,3,9,1
17-01-2017 09:30,558,42.6,-4.4,1036,97,0.6,0,0,69,1,165,495,0.33,3,9,1
17-01-2017 09:45,557,58,-4.4,1036,97,0.6,0,0,69,1,180,495,0.36,3,9,1
17-01-2017 10:00,567,28.4,-3.7,1036,94,0.5,0,0,78,1,195,495,0.39,3,10,1
17-01-2017 10:15,720,14.6,-3.7,1036,94,0.5,0,0,78,1,210,495,0.42,3,10,1
17-01-2017 10:30,864,17.4,-3.7,1036,94,0.5,0,0,78,1,225,495,0.45,3,10,1
17-01-2017 10:45,1368,21.6,-3.7,1036,94,0.5,0,0,78,1,240,495,0.48,3,10,1
17-01-2017 11:00,1453,34.8,-2.2,1036,93,0.9,0,0,50,1,255,495,0.52,2,11,1
17-01-2017 11:15,4055,40.2,-2.2,1036,93,0.9,0,0,50,1,270,495,0.55,2,11,1
17-01-2017 11:30,2900,29.7,-2.2,1036,93,0.9,0,0,50,1,285,495,0.58,2,11,1
17-01-2017 11:45,1271,25.3,-2.2,1036,93,0.9,0,0,50,1,300,495,0.61,2,11,1
17-01-2017 12:00,1440,22.1,-1.3,1037,90,1.2,0,0,50,1,315,495,0.64,2,12,1
17-01-2017 12:15,1039,19.5,-1.3,1037,90,1.2,0,0,50,1,330,495,0.67,2,12,1
17-01-2017 12:30,939,16.8,-1.3,1037,90,1.2,0,0,50,1,345,495,0.7,2,12,1
17-01-2017 12:45,637,14.5,-1.3,1037,90,1.2,0,0,50,1,360,495,0.73,2,12,1
17-01-2017 13:00,524,11.6,-1,1037,88,1.4,0,0,38,1,375,495,0.76,2,13,1
17-01-2017 13:15,448,9.7,-1,1037,88,1.4,0,0,38,1,390,495,0.79,2,13,1
17-01-2017 13:30,405,6.3,-1,1037,88,1.4,0,0,38,1,405,495,0.82,2,13,1
17-01-2017 13:45,279,4.1,-1,1037,88,1.4,0,0,38,1,420,495,0.85,2,13,1
17-01-2017 14:00,206,3.7,-1.1,1037,89,1.7,0,0,41,1,435,495,0.88,2,14,1
17-01-2017 14:15,136,11.4,-1.1,1037,89,1.7,0,0,41,1,450,495,0.91,2,14,1
17-01-2017 14:30,78,9.4,-1.1,1037,89,1.7,0,0,41,1,465,495,0.94,2,14,1
17-01-2017 14:45,40,3.8,-1.1,1037,89,1.7,0,0,41,1,480,495,0.97,2,14,1
17-01-2017 15:00,16,0.3,-1.2,1038,91,2.5,0,0,47,1,495,495,1,2,15,1
17-01-2017 15:15,0,0,-1.2,1038,91,2.5,0,0,47,0,0,495,0,2,15,1
17-01-2017 15:30,0,0,-1.2,1038,91,2.5,0,0,47,0,0,495,0,2,15,1
17-01-2017 15:45,0,0,-1.2,1038,91,2.5,0,0,47,0,0,495,0,2,15,1
17-01-2017 16:00,0,0,-1.4,1038,94,2.5,0,0,39,0,0,495,0,2,16,1
17-01-2017 16:15,0,0,-1.4,1038,94,2.5,0,0,39,0,0,495,0,2,16,1
17-01-2017 16:30,0,0,-1.4,1038,94,2.5,0,0,39,0,0,495,0,2,16,1
17-01-2017 16:45,0,0,-1.4,1038,94,2.5,0,0,39,0,0,495,0,2,16,1
17-01-2017 17:00,0,0,-2.4,1038,97,2.6,0,0,36,0,0,495,0,2,17,1
17-01-2017 17:15,0,0,-2.4,1038,97,2.6,0,0,36,0,0,495,0,2,17,1
17-01-2017 17:30,0,0,-2.4,1038,97,2.6,0,0,36,0,0,495,0,2,17,1
17-01-2017 17:45,0,0,-2.4,1038,97,2.6,0,0,36,0,0,495,0,2,17,1
17-01-2017 18:00,0,0,-2.7,1039,97,2.5,0,0,36,0,0,495,0,2,18,1
17-01-2017 18:15,0,0,-2.7,1039,97,2.5,0,0,36,0,0,495,0,2,18,1
17-01-2017 18:30,0,0,-2.7,1039,97,2.5,0,0,36,0,0,495,0,2,18,1
17-01-2017 18:45,0,0,-2.7,1039,97,2.5,0,0,36,0,0,495,0,2,18,1
17-01-2017 19:00,0,0,-4.2,1039,98,2.5,0,0,41,0,0,495,0,2,19,1
17-01-2017 19:15,0,0,-4.2,1039,98,2.5,0,0,41,0,0,495,0,2,19,1
17-01-2017 19:30,0,0,-4.2,1039,98,2.5,0,0,41,0,0,495,0,2,19,1
17-01-2017 19:45,0,0,-4.2,1039,98,2.5,0,0,41,0,0,495,0,2,19,1
17-01-2017 20:00,0,0,-4.4,1039,98,2.6,0,0,74,0,0,495,0,3,20,1
17-01-2017 20:15,0,0,-4.4,1039,98,2.6,0,0,74,0,0,495,0,3,20,1
17-01-2017 20:30,0,0,-4.4,1039,98,2.6,0,0,74,0,0,495,0,3,20,1
17-01-2017 20:45,0,0,-4.4,1039,98,2.6,0,0,74,0,0,495,0,3,20,1
17-01-2017 21:00,0,0,-5,1039,98,2.5,0,0,87,0,0,495,0,4,21,1
17-01-2017 21:15,0,0,-5,1039,98,2.5,0,0,87,0,0,495,0,4,21,1
17-01-2017 21:30,0,0,-5,1039,98,2.5,0,0,87,0,0,495,0,4,21,1
17-01-2017 21:45,0,0,-5,1039,98,2.5,0,0,87,0,0,495,0,4,21,1
17-01-2017 22:00,0,0,-5.8,1039,97,2.5,0,0,95,0,0,495,0,4,22,1
17-01-2017 22:15,0,0,-5.8,1039,97,2.5,0,0,95,0,0,495,0,4,22,1
17-01-2017 22:30,0,0,-5.8,1039,97,2.5,0,0,95,0,0,495,0,4,22,1
17-01-2017 22:45,0,0,-5.8,1039,97,2.5,0,0,95,0,0,495,0,4,22,1
17-01-2017 23:00,0,0,-6,1039,98,2.5,0,0,97,0,0,495,0,4,23,1
17-01-2017 23:15,0,0,-6,1039,98,2.5,0,0,97,0,0,495,0,4,23,1
17-01-2017 23:30,0,0,-6,1039,98,2.5,0,0,97,0,0,495,0,4,23,1
17-01-2017 23:45,0,0,-6,1039,98,2.5,0,0,97,0,0,495,0,4,23,1
18-01-2017 00:00,0,0,-5.6,1040,98,2.1,0,0,100,0,0,495,0,4,0,1
18-01-2017 00:15,0,0,-5.6,1040,98,2.1,0,0,100,0,0,495,0,4,0,1
18-01-2017 00:30,0,0,-5.6,1040,98,2.1,0,0,100,0,0,495,0,4,0,1
18-01-2017 00:45,0,0,-5.6,1040,98,2.1,0,0,100,0,0,495,0,4,0,1
18-01-2017 01:00,0,0,-5.6,1040,96,2.1,0,0,99,0,0,495,0,4,1,1
18-01-2017 01:15,0,0,-5.6,1040,96,2.1,0,0,99,0,0,495,0,4,1,1
18-01-2017 01:30,0,0,-5.6,1040,96,2.1,0,0,99,0,0,495,0,4,1,1
18-01-2017 01:45,0,0,-5.6,1040,96,2.1,0,0,99,0,0,495,0,4,1,1
18-01-2017 02:00,0,0,-6,1040,95,1.8,0,0,94,0,0,495,0,4,2,1
18-01-2017 02:15,0,0,-6,1040,95,1.8,0,0,94,0,0,495,0,4,2,1
18-01-2017 02:30,0,0,-6,1040,95,1.8,0,0,94,0,0,495,0,4,2,1
18-01-2017 02:45,0,0,-6,1040,95,1.8,0,0,94,0,0,495,0,4,2,1
18-01-2017 03:00,0,0,-5.4,1040,95,1.8,0,0,90,0,0,495,0,4,3,1
18-01-2017 03:15,0,0,-5.4,1040,95,1.8,0,0,90,0,0,495,0,4,3,1
18-01-2017 03:30,0,0,-5.4,1040,95,1.8,0,0,90,0,0,495,0,4,3,1
18-01-2017 03:45,0,0,-5.4,1040,95,1.8,0,0,90,0,0,495,0,4,3,1
18-01-2017 04:00,0,0,-5.4,1040,94,2.2,0,0,89,0,0,495,0,4,4,1
18-01-2017 04:15,0,0,-5.4,1040,94,2.2,0,0,89,0,0,495,0,4,4,1
18-01-2017 04:30,0,0,-5.4,1040,94,2.2,0,0,89,0,0,495,0,4,4,1
18-01-2017 04:45,0,0,-5.4,1040,94,2.2,0,0,89,0,0,495,0,4,4,1
18-01-2017 05:00,0,0,-5.4,1040,93,2,0,0,89,0,0,495,0,4,5,1
18-01-2017 05:15,0,0,-5.4,1040,93,2,0,0,89,0,0,495,0,4,5,1
18-01-2017 05:30,0,0,-5.4,1040,93,2,0,0,89,0,0,495,0,4,5,1
18-01-2017 05:45,0,0,-5.4,1040,93,2,0,0,89,0,0,495,0,4,5,1
18-01-2017 06:00,0,0,-5,1040,92,2.2,0,0,97,0,0,495,0,4,6,1
18-01-2017 06:15,0,0,-5,1040,92,2.2,0,0,97,0,0,495,0,4,6,1
18-01-2017 06:30,0,0,-5,1040,92,2.2,0,0,97,0,0,495,0,4,6,1
18-01-2017 06:45,0,0,-5,1040,92,2.2,0,0,97,0,0,495,0,4,6,1
18-01-2017 07:00,30,0.1,-4.9,1040,90,2.5,0,0,98,1,15,495,0.03,4,7,1
18-01-2017 07:15,47,2.7,-4.9,1040,90,2.5,0,0,98,1,30,495,0.06,4,7,1
18-01-2017 07:30,94,7.9,-4.9,1040,90,2.5,0,0,98,1,45,495,0.09,4,7,1
18-01-2017 07:45,175,13.6,-4.9,1040,90,2.5,0,0,98,1,60,495,0.12,4,7,1
18-01-2017 08:00,285,7.9,-4.8,1041,88,2.9,0,0,100,1,75,495,0.15,4,8,1
18-01-2017 08:15,374,6.7,-4.8,1041,88,2.9,0,0,100,1,90,495,0.18,4,8,1
18-01-2017 08:30,495,10.9,-4.8,1041,88,2.9,0,0,100,1,105,495,0.21,4,8,1
18-01-2017 08:45,520,12.4,-4.8,1041,88,2.9,0,0,100,1,120,495,0.24,4,8,1
18-01-2017 09:00,454,18,-4.2,1041,87,3.2,0,0,89,1,135,495,0.27,4,9,1
18-01-2017 09:15,532,10.6,-4.2,1041,87,3.2,0,0,89,1,150,495,0.3,4,9,1
18-01-2017 09:30,552,5.8,-4.2,1041,87,3.2,0,0,89,1,165,495,0.33,4,9,1
18-01-2017 09:45,596,6.2,-4.2,1041,87,3.2,0,0,89,1,180,495,0.36,4,9,1
18-01-2017 10:00,647,12.4,-3,1041,87,3.2,0,0,93,1,195,495,0.39,4,10,1
18-01-2017 10:15,763,11.3,-3,1041,87,3.2,0,0,93,1,210,495,0.42,4,10,1
18-01-2017 10:30,1112,11.3,-3,1041,87,3.2,0,0,93,1,225,495,0.45,4,10,1
18-01-2017 10:45,890,48.1,-3,1041,87,3.2,0,0,93,1,240,495,0.48,4,10,1
